id;available;price;currencyId;category;picture;url;name;description;manufacturer_warranty
655415159;true;31400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/6S/Gold/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_6s_32gb_gold;Apple iPhone 6S 32Gb Gold;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
70068273;true;31400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/6S/RoseGold/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_6s_32gb_rose_gold;Apple iPhone 6S 32Gb Rose Gold;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
1449080244;true;31400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/6S/Silver/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_6s_32gb_silver;Apple iPhone 6S 32Gb Silver;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
768760299;true;31400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/6S/SpaceGray/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_6s_32gb_space_gray;Apple iPhone 6S 32Gb Space Gray;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
1208010677;true;19500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/SE/Gold/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_se_32gb_gold;Apple iPhone SE 32Gb Gold;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
1827086990;true;19500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/SE/RoseGold/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_se_32gb_rose_gold;Apple iPhone SE 32Gb Rose Gold;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
1200911666;true;19500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/SE/Silver/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_se_32gb_silver;Apple iPhone SE 32Gb Silver;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
816623773;true;19500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/SE/SpaceGray/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_se_32gb_space_gray;Apple iPhone SE 32Gb Space Gray;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
144820270;true;82500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/X/Silver/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_x_256gb_silver;Apple iPhone X 256Gb Silver;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
1359315578;true;82500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Apple/iPhone/X/SpaceGray/img.jpg;http://ispark.info/product/smartfon_newrst_apple_iphone_x_256gb_space_gray;Apple iPhone X 256Gb Space Gray;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;true
